mmsi,vessel_type
525701246,UNKNOWN
525018452,UNKNOWN
525200976,UNKNOWN
525200205,UNKNOWN
431302000,Passenger (Cruise) Ship
477692900,Bulk Carrier
352004439,General Cargo Ship
525601681,UNKNOWN
563184400,Wood Chips Carrier
248442000,NOT_FOUND
525701565,UNKNOWN
538007250,Vehicles Carrier
257620000,Bulk Carrier
563198800,Chemical/Oil Products Tanker
525009344,General Cargo Ship
352986187,Bulk Carrier
525800044,UNKNOWN
525801251,UNKNOWN
525016333,UNKNOWN
563009130,UNKNOWN
352002960,Bulk Carrier
563160100,Container Ship
525500319,UNKNOWN
525701822,Tug
538008114,General Cargo Ship
414969000,Bulk Carrier
354662000,Vehicles Carrier
525001617,UNKNOWN
477680200,Bulk Carrier
355070000,Crude Oil Tanker
352002709,Chemical/Oil Products Tanker
563229600,Chemical/Oil Products Tanker
548712000,General Cargo Ship
636017303,NOT_FOUND
525200835,Bulk Carrier
548911000,NOT_FOUND
525401697,UNKNOWN
548971000,General Cargo Ship
525500793,UNKNOWN
525401607,UNKNOWN
352003885,General Cargo Ship
563174500,Bulk Carrier
413541220,Chemical/Oil Products Tanker
525301784,UNKNOWN
352517000,Vehicles Carrier
548706000,General Cargo Ship
525702142,NOT_FOUND
636021256,Container Ship
525007317,UNKNOWN
352396000,Bulk Carrier
525012078,UNKNOWN
352003993,Chemical/Oil Products Tanker
538005430,Bulk Carrier
563231500,Wood Chips Carrier
525101792,UNKNOWN
525015942,Passenger/Ro-Ro Cargo Ship
209859000,Bulk Carrier
477811300,General Cargo Ship
440260000,Vehicles Carrier
525601564,UNKNOWN
311744000,General Cargo Ship
538010737,Bulk Carrier
311001599,Bulk Carrier
525021322,FSO
538009429,Bulk Carrier
371443000,Container Ship
525801053,UNKNOWN
636020364,Chemical/Oil Products Tanker
538009747,Chemical/Oil Products Tanker
525200323,UNKNOWN
352004280,Container Ship
525022194,UNKNOWN
228385600,LNG Tanker
525801176,Bulk Carrier
574001130,Bulk Carrier
372059000,Bulk Carrier
246757000,General Cargo Ship
352003721,Bulk Carrier
525245458,UNKNOWN
319446000,Chemical/Oil Products Tanker
572561220,Chemical/Oil Products Tanker
574006170,Bulk Carrier
352898774,NOT_FOUND
538010511,Chemical/Oil Products Tanker
353120000,Bulk Carrier
525801175,Bulk Carrier
373231000,Bulk Carrier
232053197,Bulk Carrier
636018289,Bulk Carrier
357254000,Bulk Carrier
538008703,Chemical/Oil Products Tanker
525006415,UNKNOWN
352003270,General Cargo Ship
525401168,UNKNOWN
351026000,Vehicles Carrier
636021156,Chemical/Oil Products Tanker
525019686,Hopper Dredger
352003706,General Cargo Ship
351184000,Bulk Carrier
256461000,Bulk Carrier
563114800,Bulk Carrier
525013329,NOT_FOUND
371118000,Chemical/Oil Products Tanker
525600539,UNKNOWN
477195800,Bulk Carrier
563214900,Chemical Tanker
525900881,UNKNOWN
525401335,UNKNOWN
525003310,Tug
371647000,General Cargo Ship
357209000,Bulk Carrier
548965000,Bulk Carrier
525024233,Tug
538008602,NOT_FOUND
311019600,Bulk Carrier
533131107,Bitumen Tanker
636022426,Bulk Carrier
215458000,Bulk Carrier
636023546,Bulk Carrier
503000164,Passenger (Cruise) Ship
219295000,Chemical/Oil Products Tanker
525300389,UNKNOWN
372572000,Wood Chips Carrier
525100545,LPG Tanker
229376000,Bulk Carrier
525022387,Landing Craft
413543920,Bulk Carrier
525300048,UNKNOWN
538010859,Bulk Carrier
538011371,Bulk/Oil Carrier
525100507,UNKNOWN
525020078,General Cargo Ship
525114060,Oil Products Tanker
636024086,Bulk Carrier
525012073,UNKNOWN
525600524,UNKNOWN
525020280,UNKNOWN
538010923,Crude Oil Tanker
245299000,General Cargo Ship
525015800,NOT_FOUND
311000685,Vehicles Carrier
636021505,Bulk Carrier
525801140,UNKNOWN
477462100,Bulk Carrier
525109005,Chemical/Oil Products Tanker
636016450,Bulk Carrier
214717235,UNKNOWN
599508096,NOT_FOUND
477708200,Bulk Carrier
352004626,General Cargo Ship
538011042,Crude Oil Tanker
352002109,Crude Oil Tanker
440598000,LPG Tanker
525015388,UNKNOWN
525600876,UNKNOWN
574901000,Drilling Ship
525801181,UNKNOWN
525501516,UNKNOWN
235118625,Bulk Carrier
538006744,Chemical/Oil Products Tanker
525101144,UNKNOWN
525003226,UNKNOWN
304927000,General Cargo Ship
525500093,UNKNOWN
538003291,Chemical/Oil Products Tanker
525018294,UNKNOWN
525401129,UNKNOWN
232027403,Bulk Carrier
538006168,Chemical/Oil Products Tanker
352001178,Container Ship
710033290,Crude Oil Tanker
413542850,Chemical/Oil Products Tanker
310381000,NOT_FOUND
311000813,General Cargo Ship
525401864,LPG Tanker
477441300,Bulk Carrier
525015871,NOT_FOUND
477300200,Bulk Carrier
352003954,Bulk Carrier
353229000,Bulk Carrier
249904000,Vehicles Carrier
525022360,UNKNOWN
533133061,UNKNOWN
525900733,UNKNOWN
431678000,Refrigerated Cargo Ship
525200277,UNKNOWN
636019864,Container Ship
525023402,Tug
525019660,Patrol Vessel
525023341,UNKNOWN
525500938,UNKNOWN
525015853,UNKNOWN
432886000,Bulk Carrier
525021057,UNKNOWN
636022628,Container Ship
311000847,Bulk Carrier
525025043,Deck Cargo Ship
352643000,Bulk Carrier
563168500,Bulk Carrier
538009182,NOT_FOUND
477730100,Bulk Carrier
574230000,General Cargo Ship
311001070,Bulk Carrier
312720000,Crane Ship
477621300,Crude Oil Tanker
563107200,Bulk Carrier
312193000,NOT_FOUND
312825000,General Cargo Ship
525900250,Oil Products Tanker
477020200,Container Ship
525112004,Bulk Carrier
511101559,General Cargo Ship
304343000,General Cargo Ship
525501297,UNKNOWN
525200198,Tug
525100185,UNKNOWN
477123400,Crude Oil Tanker
241196000,Bulk Carrier
352851000,Bulk Carrier
574000100,General Cargo Ship
564938000,Container Ship
525801270,Chemical/Oil Products Tanker
563065710,UNKNOWN
636093092,General Cargo Ship
636019389,Bulk Carrier
538004289,Bulk Carrier
636020315,Bulk Carrier
370662000,General Cargo Ship
525900959,UNKNOWN
525800242,UNKNOWN
371103000,NOT_FOUND
219625000,Chemical/Oil Products Tanker
636023130,Bulk Carrier
351877000,General Cargo Ship
525900710,NOT_FOUND
525800436,UNKNOWN
373416000,Bulk Carrier
636018053,Bulk Carrier
636022118,Container Ship
525801235,UNKNOWN
441939000,Chemical/Oil Products Tanker
563160600,Bulk Carrier
533132161,Container Ship
525007029,Oil Products Tanker
563137200,General Cargo Ship
525801225,UNKNOWN
232012567,Bulk Carrier
525601846,UNKNOWN
525701734,Tug
525601536,UNKNOWN
403594001,Crude Oil Tanker
257552000,Passenger (Cruise) Ship
249217000,Bulk Carrier
636021778,Bulk Carrier
351017000,Bulk Carrier
355464000,Chemical/Oil Products Tanker
636019343,NOT_FOUND
525500542,UNKNOWN
525201456,UNKNOWN
525701701,UNKNOWN
563112400,Bulk Carrier
636021007,Chemical/Oil Products Tanker
525022118,UNKNOWN
538010059,Crude Oil Tanker
636020396,Bulk Carrier
503093060,UNKNOWN
525401305,UNKNOWN
574534000,Oil Products Tanker
511101061,Hopper Dredger
538011117,Chemical/Oil Products Tanker
356227000,Bulk Carrier
353200000,Bulk Carrier
526056240,NOT_FOUND
431554000,Vehicles Carrier
311001335,General Cargo Ship
525801065,General Cargo Ship
538006430,Bulk Carrier
352993000,Bulk Carrier
859032652,NOT_FOUND
525201039,UNKNOWN
63782833,NOT_FOUND
525300194,UNKNOWN
525201721,UNKNOWN
525301534,Tug
863235422,NOT_FOUND
525007094,UNKNOWN
248665000,Bulk Carrier
636022646,Bulk Carrier
525001912,NOT_FOUND
538008142,Chemical/Oil Products Tanker
525801271,Tug
993215684,NOT_FOUND
477067600,Chemical/Oil Products Tanker
352004422,General Cargo Ship
212430000,Container Ship
304726000,General Cargo Ship
525121073,Chemical/Oil Products Tanker
374134000,Bulk Carrier
538010121,Container Ship
538010302,Bulk Carrier
636022632,Container Ship
636015698,Bulk Carrier
413219590,Bulk Carrier
477160100,General Cargo Ship
667001257,NOT_FOUND
538009815,Bulk Carrier
636022819,Wood Chips Carrier
477112700,Bulk Carrier
525021176,UNKNOWN
574000850,General Cargo Ship
304954000,General Cargo Ship
970292901,NOT_FOUND
525500419,UNKNOWN
564999000,UNKNOWN
477099500,Bulk Carrier
636092935,NOT_FOUND
636017518,Bulk Carrier
412029000,Bulk Carrier
525120008,Bulk Carrier
636020207,NOT_FOUND
538007345,General Cargo Ship
563236700,LPG Tanker
636022728,Chemical/Oil Products Tanker
311072700,NOT_FOUND
525600959,UNKNOWN
525100807,UNKNOWN
220008000,Container Ship
477913100,Bulk Carrier
538009659,Bulk Carrier
413499160,Chemical/Oil Products Tanker
525801256,Container Ship
432651000,Vehicles Carrier
525500579,UNKNOWN
440162000,Container Ship
538004800,Bulk Carrier
353157000,Bulk Carrier
525900332,UNKNOWN
563014800,Oil Products Tanker
525008051,Oil Products Tanker
525018205,UNKNOWN
414360000,Crude Oil Tanker
352004614,Bulk Carrier
538008878,LNG Tanker
525600854,UNKNOWN
235113772,Chemical/Oil Products Tanker
525700189,UNKNOWN
525018480,Landing Craft
241517000,Crude Oil Tanker
636024756,Bulk Carrier
538005095,Chemical/Oil Products Tanker
352003006,General Cargo Ship
352002206,Bulk Carrier
538008811,Container Ship
538008843,Chemical/Oil Products Tanker
525024042,UNKNOWN
352065000,Bulk Carrier
636023459,Bulk Carrier
525012129,UNKNOWN
259011800,UNKNOWN
477213700,General Cargo Ship
525400850,UNKNOWN
352003074,General Cargo Ship
232049845,Container Ship
372983000,Vehicles Carrier
372777000,Chemical/Oil Products Tanker
563103300,Chemical/Oil Products Tanker
525801161,UNKNOWN
352003688,NOT_FOUND
538009051,Bulk Carrier
525003058,UNKNOWN
232053195,Bulk Carrier
563991000,Container Ship
525801017,Tug
525100678,UNKNOWN
538008124,Oil Products Tanker
352002971,Container Ship
538010087,Bulk Carrier
525800169,UNKNOWN
352002064,Bulk Carrier
525600884,UNKNOWN
636017202,Bulk Carrier
525019570,Cement Carrier
525108007,Oil Products Tanker
352003346,Bulk Carrier
574004750,General Cargo Ship
636015685,Container Ship
525019530,General Cargo Ship
219495000,Oil Products Tanker
210982000,Bulk Carrier
538009854,Crude Oil Tanker
636017264,Bulk Carrier
441898000,Chemical/Oil Products Tanker
372343000,Chemical/Oil Products Tanker
574006030,General Cargo Ship
525006104,Tug
477938800,Bulk Carrier
256919000,Bulk Carrier
352002520,Bulk Carrier
525501981,UNKNOWN
636015567,Bulk Carrier
674669326,NOT_FOUND
209566000,Bulk Carrier
431740000,Vehicles Carrier
563122200,Bulk Carrier
353667000,NOT_FOUND
563088100,Bulk Carrier
538005232,Vehicles Carrier
248177000,Bulk Carrier
636018318,Container Ship
310534000,LNG Tanker
215052000,Chemical/Oil Products Tanker
525018475,Offshore Tug/Supply Ship
352003574,General Cargo Ship
636021110,NOT_FOUND
525200972,Bulk Carrier
538005594,Bulk Carrier
564319000,Bulk Carrier
525113037,Bulk Carrier
636024774,Container Ship
563243200,Container Ship
255915937,Bulk Carrier
538005802,Chemical/Oil Products Tanker
247341900,Ro-Ro Cargo Ship
538008571,Bulk Carrier
538008915,Crude Oil Tanker
352001176,Bulk Carrier
538011284,Bulk Carrier
352819000,General Cargo Ship
538011232,Bulk Carrier
229620000,Container Ship
371874000,General Cargo Ship
477163800,NOT_FOUND
525301593,General Cargo Ship
373694000,NOT_FOUND
352003242,Chemical/Oil Products Tanker
229576000,Bulk Carrier
352898685,Bulk Carrier
525004340,UNKNOWN
440354000,Bulk Carrier
525500882,UNKNOWN
311038800,NOT_FOUND
371071000,Bulk Carrier
525701601,Tug
636015886,Bulk Carrier
563015100,Chemical/Oil Products Tanker
255915562,Livestock Carrier
525700667,UNKNOWN
563343000,LPG Tanker
256179000,Bulk Carrier
538008729,Bulk Carrier
352002452,Bulk Carrier
538005592,Container Ship
352004118,Bulk Carrier
563206900,Chemical/Oil Products Tanker
525900379,UNKNOWN
371243000,Container Ship
525701857,Aggregates Carrier
352004330,General Cargo Ship
533131118,UNKNOWN
636016991,Heavy Load Carrier
525202000,UNKNOWN
352002250,Oil Products Tanker
574284000,Oil Products Tanker
256153000,Bulk Carrier
212180000,Bulk Carrier
538010220,Bulk Carrier
352002332,Oil Products Tanker
525714060,UNKNOWN
525201940,UNKNOWN
352002402,Offshore Tug/Supply Ship
538009205,Crude Oil Tanker
215183000,Container Ship
477861300,General Cargo Ship
636092985,Bulk Carrier
538011370,Bulk/Oil Carrier
356907000,Container Ship
312073000,Oil Products Tanker
477286400,Bulk Carrier
240837000,Crude Oil Tanker
477539200,Crude Oil Tanker
374438000,Vehicles Carrier
357276000,Bulk Carrier
525701757,Tug
351681000,General Cargo Ship
574000160,Bulk Carrier
525500007,UNKNOWN
542735110,NOT_FOUND
538005739,Bulk Carrier
312734000,NOT_FOUND
353608000,Chemical/Oil Products Tanker
538008672,Bulk Carrier
636022964,Bulk Carrier
258802000,Chemical/Oil Products Tanker
636022216,Crude Oil Tanker
477476200,Bulk Carrier
255806204,Bulk Carrier
255805590,Container Ship
636015033,NOT_FOUND
563475000,NOT_FOUND
538008934,Bulk Carrier
525701786,Tug
636023837,LNG Tanker
244620571,Heavy Load Carrier
268247201,Bulk Carrier
538008921,Bulk Carrier
525021361,UNKNOWN
477172600,Bulk Carrier
636017469,Bulk Carrier
636013380,Crude Oil Tanker
209784000,Bulk Carrier
538005243,General Cargo Ship
636017903,Bulk Carrier
413696580,Bulk Carrier
525300799,UNKNOWN
373052000,NOT_FOUND
525107022,LPG Tanker
525800259,UNKNOWN
525101289,UNKNOWN
564096000,Bulk Carrier
525100998,UNKNOWN
525601737,UNKNOWN
525006128,UNKNOWN
525100351,UNKNOWN
359232980,NOT_FOUND
865940500,NOT_FOUND
525014047,Oil Products Tanker
477067700,Bulk Carrier
525801277,UNKNOWN
525800709,UNKNOWN
574909000,General Cargo Ship
357259000,Bulk Carrier
477745900,Bulk Carrier
525300321,Cable Layer
525003639,Offshore Support Vessel
538010297,Bulk Carrier
286541181,UNKNOWN
636023967,Bulk Carrier
413581230,Chemical Tanker
563053800,Bulk Carrier
352003436,Bulk Carrier
477257900,Bulk Carrier
525000321,UNKNOWN
341185875,UNKNOWN
390873345,UNKNOWN
574465000,General Cargo Ship
994080677,NOT_FOUND
563082100,Crude Oil Tanker
548827000,NOT_FOUND
525100510,Bulk Carrier
563176100,Offshore Support Vessel
636020792,Bulk Carrier
477107100,Bulk Carrier
371651000,Bulk Carrier
538011005,Crude Oil Tanker
341004002,Tug
563062700,Container Ship
994180438,NOT_FOUND
352004435,Bulk Carrier
525900469,UNKNOWN
477620900,LPG Tanker
563241900,Bulk Carrier
636022749,Chemical/Oil Products Tanker
525201873,UNKNOWN
525501234,UNKNOWN
563170600,Container Ship
525108734,UNKNOWN
525601537,UNKNOWN
274023772,UNKNOWN
215790000,Bulk Carrier
525005031,Passenger Ship
563043600,Bulk Carrier
538010450,Chemical/Oil Products Tanker
366317781,UNKNOWN
563121200,Bulk Carrier
567226000,Bitumen Tanker
241730000,Crude Oil Tanker
525801247,UNKNOWN
525600946,UNKNOWN
232038978,Chemical/Oil Products Tanker
256981000,Container Ship
525601694,UNKNOWN
525201555,UNKNOWN
525501799,Bulk Carrier
525800489,UNKNOWN
373108000,NOT_FOUND
503793117,NOT_FOUND
636022951,Chemical/Oil Products Tanker
548981000,General Cargo Ship
636020321,NOT_FOUND
525020122,Oil Products Tanker
636022561,Bulk Carrier
210110000,Chemical/Oil Products Tanker
525023216,General Cargo Ship
538006353,NOT_FOUND
538005351,LNG Tanker
371381000,LNG Tanker
525601549,General Cargo Ship
352002706,Bulk Carrier
356791000,Bulk Carrier
352004515,Bulk Carrier
525401593,UNKNOWN
525015460,UNKNOWN
525005541,UNKNOWN
574002830,Chemical/Oil Products Tanker
356806000,Bulk Carrier
525401724,UNKNOWN
477730900,Bulk Carrier
525125045,Container Ship
352001065,Bulk Carrier
525503961,UNKNOWN
352004390,General Cargo Ship
525108028,Oil Products Tanker
246028000,Passenger (Cruise) Ship
525601248,Tug
477632400,Bulk Carrier
525014044,UNKNOWN
477105400,Bulk Carrier
352001448,Chemical/Oil Products Tanker
525101569,UNKNOWN
525801170,Chemical/Oil Products Tanker
525301576,UNKNOWN
525500550,Tug
525200690,UNKNOWN
525701462,UNKNOWN
255750000,General Cargo Ship
525023378,UNKNOWN
232053200,Bulk Carrier
525801120,UNKNOWN
563209900,Bulk Carrier
372377000,Bulk Carrier
538011217,Bulk Carrier
414178000,Bulk Carrier
525107011,Crude Oil Tanker
525101999,UNKNOWN
314773000,General Cargo Ship
477027700,LPG Tanker
556487435,UNKNOWN
228420900,LNG Tanker
525300762,UNKNOWN
257034490,Chemical/Oil Products Tanker
525121067,Bulk Carrier
525007249,General Cargo Ship
9125004,NOT_FOUND
352003397,Bulk Carrier
636019898,Container Ship
636020583,Container Ship
525004636,UNKNOWN
525700750,UNKNOWN
525003383,UNKNOWN
525019605,UNKNOWN
405000197,Bulk Carrier
525301987,UNKNOWN
525003172,UNKNOWN
574002170,General Cargo Ship
525801166,Tug
636015777,Bulk Carrier
209964000,Bulk Carrier
525201153,UNKNOWN
311000360,Crude Oil Tanker
563102500,Bulk Carrier
373835000,Bulk Carrier
636018887,NOT_FOUND
477625600,Container Ship
525700532,UNKNOWN
412377000,Bulk Carrier
525000011,UNKNOWN
525501382,UNKNOWN
525501145,UNKNOWN
525201097,UNKNOWN
525014070,Oil Products Tanker
525900252,UNKNOWN
431024000,Vehicles Carrier
525112014,Bulk Carrier
525201058,UNKNOWN
374273000,Chemical/Oil Products Tanker
636024077,Bulk Carrier
210029000,Bulk Carrier
525801393,Tug
525201516,UNKNOWN
447014000,Livestock Carrier
352003540,LPG Tanker
538006519,Bulk Carrier
372844000,Bulk Carrier
636021076,Heavy Load Carrier
351153000,Chemical/Oil Products Tanker
548978000,General Cargo Ship
477949200,Chemical/Oil Products Tanker
232053193,Bulk Carrier
636021352,Bulk Carrier
212604000,Crude Oil Tanker
574493000,Bulk Carrier
237192671,NOT_FOUND
1854844,NOT_FOUND
388776321,NOT_FOUND
477150900,General Cargo Ship
352004357,Oil Products Tanker
525601723,Tug
563090700,Chemical/Oil Products Tanker
563199200,Offshore Support Vessel
525100727,NOT_FOUND
636093297,Bulk Carrier
477129700,LPG Tanker
373518000,NOT_FOUND
538004697,Vehicles Carrier
563125700,LNG Tanker
525500466,Tug
525500771,UNKNOWN
538010144,Crude Oil Tanker
371096000,Wood Chips Carrier
477196100,Bulk Carrier
525107007,Chemical/Oil Products Tanker
477441500,Bulk Carrier
477103100,Bulk Carrier
525900140,UNKNOWN
235059376,Vehicles Carrier
636017271,General Cargo Ship
525701881,UNKNOWN
777888999,UNKNOWN
525006293,Tug
352062000,NOT_FOUND
525015740,Oil Products Tanker
626213000,NOT_FOUND
538009104,General Cargo Ship
574001530,General Cargo Ship
574001230,Bulk Carrier
636014998,Chemical/Oil Products Tanker
636015714,Bulk Carrier
255806488,Bulk Carrier
373682000,NOT_FOUND
305806000,General Cargo Ship
636021837,Bulk Carrier
565897000,Oil Products Tanker
538009766,Bulk Carrier
477372100,Bulk Carrier
255806025,Crude Oil Tanker
477615900,Bulk Carrier
636020608,Bulk Carrier
441423000,Bulk Carrier
574004570,Chemical/Oil Products Tanker
414706000,Bulk Carrier
636015872,Container Ship
525017048,Cement Carrier
246122000,LPG Tanker
574277000,General Cargo Ship
574002010,General Cargo Ship
373146000,General Cargo Ship
373334000,General Cargo Ship
574013029,Bulk Carrier
525024359,UNKNOWN
636019862,Container Ship
352001856,Bulk Carrier
563445000,Crude Oil Tanker
538008106,Bulk Carrier
477941700,Bulk Carrier
370185000,Bulk Carrier
249186000,Container Ship
574001640,General Cargo Ship
538007100,Bulk Carrier
525121039,Bulk Carrier
477770200,Container Ship
441722000,Vehicles Carrier
413495760,General Cargo Ship
525801186,UNKNOWN
241641000,Bulk Carrier
413182000,Oil Products Tanker
440370000,Bitumen Tanker
538010804,Bulk Carrier
525801349,UNKNOWN
371050000,Bulk Carrier
431637000,Vehicles Carrier
636023722,Container Ship
229135000,Bulk Carrier
525801025,UNKNOWN
477941900,Container Ship
477441200,Bulk Carrier
353654000,General Cargo Ship
209388000,Bulk Carrier
413700260,Bulk Carrier
341976001,Bulk Carrier
567461000,Bulk Carrier
525800920,UNKNOWN
525400728,UNKNOWN
525701893,UNKNOWN
636018730,Bulk Carrier
525016221,UNKNOWN
268248300,Bulk Carrier
525100041,General Cargo Ship
525548583,NOT_FOUND
354127000,Bulk Carrier
354985000,General Cargo Ship
257226000,Vehicles Carrier
533000985,Tug
219028424,NOT_FOUND
525022291,Tug
525015088,Tug
525100342,NOT_FOUND
241633000,Crude Oil Tanker
352980780,Container Ship
419746000,Oil Products Tanker
538011034,Bulk Carrier
538004552,Bulk Carrier
525801385,Tug
636022535,Crude Oil Tanker
525007268,UNKNOWN
525500462,Chemical Tanker
636023238,Chemical/Oil Products Tanker
372355000,NOT_FOUND
256561000,Bulk Carrier
357347000,Vehicles Carrier
538008468,Bulk Carrier
257407000,Bulk Carrier
525023101,UNKNOWN
563138800,LNG Tanker
636092814,Container Ship
538008634,Chemical/Oil Products Tanker
525121085,Chemical/Oil Products Tanker
